query_id,document_id
142,en.15.68.39.2008.5.23
142,en.15.63.368.2008.4.24
142,en.3.354.334.2010.3.21
142,en.15.234.392.2008.1.14
142,en.3.333.212.2009.10.27
142,en.13.10.32.2009.7.30
142,en.13.1.67.2009.5.31
142,en.15.220.122.2007.11.9
142,en.15.202.163.2007.8.16
142,en.15.151.355.2009.11.3
142,en.13.1.235.2009.6.2
142,en.15.247.162.2008.3.3
142,en.2.260.84.2009.5.2
142,en.15.106.99.2009.1.23
142,en.15.187.135.2007.6.3
142,en.2.260.490.2009.5.3
142,en.15.188.80.2007.6.6
142,en.15.105.239.2009.1.20
142,en.15.96.262.2008.11.16
142,en.3.361.380.2010.4.29
142,en.15.128.44.2009.6.4
142,en.15.128.107.2009.6.5
142,en.13.41.134.2010.3.1
142,en.13.31.197.2009.12.28
142,en.2.282.207.2009.9.16
142,en.3.391.338.2007.9.13
142,en.3.379.46.2007.7.10
142,en.3.355.467.2010.3.24
143,en.15.135.12.2009.7.16
143,en.13.5.369.2009.6.23
143,en.15.88.461.2008.10.7
143,en.15.151.453.2009.11.2
143,en.15.156.275.2009.12.17
143,en.2.291.33.2009.11.30
143,en.15.115.158.2009.2.27
143,en.3.326.429.2009.9.1
143,en.15.86.384.2008.9.26
143,en.15.114.186.2009.3.4
143,en.3.357.428.2010.4.8
143,en.15.128.137.2009.6.5
143,en.2.289.17.2009.11.18
143,en.15.228.306.2007.12.16
143,en.15.88.93.2008.10.7
143,en.15.98.17.2008.12.1
143,en.15.85.465.2008.9.18
143,en.15.83.137.2008.9.8
143,en.15.111.417.2009.3.18
143,en.2.257.101.2009.4.9
143,en.15.86.181.2008.9.24
143,en.15.86.441.2008.9.26
143,en.15.111.22.2009.3.20
143,en.15.254.280.2008.3.26
143,en.15.111.97.2009.3.23
143,en.3.417.402.2008.1.10
143,en.15.110.158.2009.3.24
143,en.15.83.19.2008.9.8
143,en.15.88.269.2008.10.5
143,en.15.84.464.2008.9.16
143,en.15.87.66.2008.10.4
143,en.15.82.469.2008.9.3
143,en.3.382.115.2007.7.29
143,en.15.119.126.2009.4.10
143,en.15.85.199.2008.9.18
143,en.3.417.142.2008.1.8
143,en.15.81.156.2008.8.27
143,en.15.247.72.2008.3.5
143,en.15.66.231.2008.5.9
143,en.15.167.119.2010.2.25
143,en.3.326.371.2009.9.6
143,en.15.83.316.2008.9.10
143,en.15.253.252.2008.3.25
143,en.15.77.500.2008.7.25
143,en.15.232.154.2008.1.3
143,en.15.246.137.2008.3.2
143,en.15.68.194.2008.5.28
143,en.15.69.144.2008.6.2
143,en.15.110.271.2009.3.25
143,en.15.82.43.2008.8.29
144,en.13.1.125.2009.6.1
144,en.3.380.390.2007.7.17
144,en.15.254.299.2008.3.27
144,en.2.319.331.2010.6.7
144,en.3.419.336.2008.1.18
144,en.3.419.157.2008.1.18
144,en.3.417.238.2008.1.10
144,en.3.410.111.2007.12.9
144,en.3.395.496.2007.10.3
144,en.2.319.275.2010.6.3
144,en.15.91.126.2008.10.21
144,en.15.88.25.2008.10.9
144,en.15.60.476.2008.4.10
144,en.15.252.112.2008.3.21
144,en.15.247.469.2008.3.5
144,en.15.241.492.2008.2.11
144,en.15.239.15.2008.2.3
144,en.15.220.48.2007.11.8
144,en.15.181.318.2010.5.18
144,en.15.161.354.2010.1.17
144,en.15.160.158.2010.1.14
144,en.15.156.288.2009.12.14
144,en.15.111.366.2009.3.19
144,en.15.123.367.2009.5.7
144,en.15.151.383.2009.11.3
144,en.15.231.36.2007.12.31
144,en.15.105.437.2009.1.12
144,en.15.254.257.2008.3.28
144,en.3.417.125.2008.1.9
144,en.2.258.375.2009.4.20
144,en.15.250.274.2008.3.14
144,en.15.104.229.2009.1.5
144,en.15.104.349.2009.1.9
144,en.2.282.382.2009.9.16
144,en.15.98.250.2008.11.29
144,en.15.68.471.2008.5.26
144,en.15.239.218.2008.2.2
144,en.15.136.381.2009.7.23
144,en.15.103.64.2009.1.3
144,en.15.186.459.2007.5.29
144,en.15.63.173.2008.4.24
144,en.13.31.389.2010.1.2
144,en.15.91.378.2008.10.23
144,en.15.239.437.2008.2.3
144,en.15.237.402.2008.1.25
144,en.3.414.196.2007.12.26
144,en.2.282.238.2009.9.18
144,en.15.247.442.2008.3.4
144,en.15.104.208.2009.1.10
144,en.2.275.350.2009.8.2
145,en.3.395.14.2007.10.2
145,en.3.391.173.2007.9.14
145,en.3.414.179.2007.12.27
145,en.3.395.90.2007.10.3
145,en.15.220.237.2007.11.10
145,en.3.398.94.2007.10.19
145,en.3.414.446.2007.12.27
145,en.3.414.89.2007.12.28
145,en.3.405.211.2007.11.14
145,en.3.389.471.2007.9.1
145,en.3.414.448.2007.12.28
145,en.15.231.451.2008.1.1
145,en.3.414.239.2007.12.27
145,en.3.389.41.2007.9.1
145,en.3.414.130.2007.12.28
145,en.15.83.402.2008.9.9
145,en.15.80.433.2008.8.18
145,en.15.253.115.2008.3.24
145,en.3.414.456.2007.12.28
145,en.3.414.252.2007.12.27
145,en.3.388.438.2007.8.29
145,en.15.231.101.2007.12.30
145,en.15.221.132.2007.11.12
145,en.15.231.44.2007.12.31
145,en.15.219.123.2007.11.4
145,en.15.212.172.2007.10.6
145,en.3.414.489.2007.12.27
145,en.15.231.304.2007.12.30
145,en.3.384.469.2007.8.7
145,en.15.240.54.2008.2.7
145,en.3.414.81.2007.12.27
145,en.3.414.465.2007.12.29
145,en.3.398.91.2007.10.17
145,en.3.414.111.2007.12.30
145,en.3.414.44.2007.12.28
145,en.3.400.224.2007.10.25
145,en.3.414.400.2007.12.28
145,en.15.72.107.2008.6.21
145,en.3.416.58.2008.1.7
145,en.3.414.49.2007.12.30
145,en.3.400.323.2007.10.26
145,en.15.240.84.2008.2.9
145,en.3.414.484.2007.12.27
145,en.3.389.485.2007.9.1
145,en.3.414.473.2007.12.28
145,en.2.268.162.2009.6.20
145,en.3.414.242.2007.12.27
145,en.3.383.366.2007.8.6
145,en.15.61.3.2008.4.15
145,en.15.135.271.2009.7.16
146,en.15.232.156.2008.1.3
146,en.2.258.234.2009.4.22
146,en.15.98.189.2008.12.2
146,en.15.241.233.2008.2.12
146,en.15.241.468.2008.2.12
146,en.15.241.392.2008.2.12
146,en.15.240.142.2008.2.6
146,en.3.383.349.2007.8.2
146,en.15.243.80.2008.2.19
146,en.13.25.162.2009.11.8
146,en.3.400.332.2007.10.26
146,en.15.255.435.2008.4.4
146,en.15.156.95.2009.12.17
146,en.15.114.424.2009.3.3
146,en.15.111.302.2009.3.20
146,en.3.384.452.2007.8.8
146,en.15.227.206.2007.12.11
146,en.15.248.112.2008.3.6
146,en.3.410.293.2007.12.9
146,en.3.392.320.2007.9.20
146,en.3.388.206.2007.8.29
146,en.2.289.269.2009.11.18
146,en.15.76.239.2008.7.15
146,en.15.69.461.2008.6.2
146,en.15.254.140.2008.3.27
146,en.15.250.104.2008.3.13
146,en.15.241.35.2008.2.10
146,en.15.156.401.2009.12.17
146,en.13.51.414.2010.5.3
146,en.13.5.137.2009.6.24
146,en.13.30.402.2009.12.20
146,en.13.27.395.2009.11.20
146,en.15.251.204.2008.3.18
146,en.3.380.347.2007.7.20
146,en.15.255.141.2008.3.31
146,en.3.358.131.2010.4.11
146,en.15.74.116.2008.7.2
146,en.15.240.252.2008.2.6
146,en.13.27.120.2009.11.19
146,en.15.78.140.2008.8.3
146,en.3.410.181.2007.12.6
146,en.13.27.365.2009.11.19
146,en.3.384.32.2007.8.8
146,en.3.363.405.2010.5.6
146,en.2.291.76.2009.12.3
146,en.15.65.122.2008.5.7
146,en.15.256.134.2008.4.8
146,en.15.235.440.2008.1.19
146,en.3.383.491.2007.8.2
146,en.15.81.27.2008.8.28
147,en.3.403.127.2007.11.5
147,en.3.403.446.2007.11.5
147,en.3.354.462.2010.3.20
147,en.15.94.387.2008.11.7
147,en.3.354.348.2010.3.21
147,en.3.357.159.2010.4.10
147,en.15.176.255.2010.4.23
147,en.3.356.483.2010.3.30
147,en.2.264.124.2009.5.29
147,en.3.354.50.2010.3.20
147,en.15.117.73.2009.4.3
147,en.3.354.80.2010.3.18
147,en.3.355.134.2010.3.22
147,en.2.260.206.2009.5.3
147,en.15.167.260.2010.2.23
147,en.15.151.448.2009.11.3
147,en.15.209.476.2007.9.25
147,en.15.184.150.2010.5.30
147,en.15.72.465.2008.6.19
147,en.3.356.74.2010.4.1
147,en.15.232.262.2008.1.4
147,en.13.30.452.2009.12.22
147,en.3.397.458.2007.10.10
147,en.3.333.155.2009.10.26
147,en.3.332.447.2009.10.22
147,en.15.218.42.2007.11.3
147,en.15.118.372.2009.4.7
147,en.15.110.452.2009.3.27
147,en.15.101.141.2008.12.18
147,en.3.353.424.2010.3.14
147,en.2.258.250.2009.4.18
147,en.15.103.151.2008.12.31
147,en.3.412.11.2007.12.19
147,en.3.410.290.2007.12.7
147,en.3.410.145.2007.12.6
147,en.3.407.463.2007.11.24
147,en.3.406.496.2007.11.20
147,en.3.406.277.2007.11.18
147,en.3.403.302.2007.11.7
147,en.3.401.264.2007.10.28
147,en.3.391.45.2007.9.14
147,en.3.391.321.2007.9.13
147,en.3.381.449.2007.7.25
147,en.3.380.70.2007.7.16
147,en.3.366.26.2010.5.25
147,en.3.361.253.2010.4.28
147,en.3.356.470.2010.3.31
147,en.3.354.305.2010.3.20
147,en.3.350.499.2010.2.18
147,en.3.350.138.2010.2.18
148,en.2.319.119.2010.6.5
148,en.3.333.71.2009.10.28
148,en.15.92.355.2008.10.30
148,en.15.123.98.2009.5.10
148,en.15.201.453.2007.8.9
148,en.3.347.413.2010.2.5
148,en.15.96.119.2008.11.17
148,en.3.400.86.2007.10.25
148,en.2.275.14.2009.8.3
148,en.3.366.425.2010.5.25
148,en.13.1.366.2009.6.2
148,en.15.184.150.2010.5.30
148,en.2.281.366.2009.9.9
148,en.2.280.27.2009.9.9
148,en.15.210.65.2007.9.28
148,en.15.167.459.2010.2.24
148,en.15.90.370.2008.10.19
148,en.15.216.77.2007.10.23
148,en.2.263.399.2009.5.24
148,en.15.252.234.2008.3.20
148,en.15.103.310.2008.12.31
148,en.13.59.314.2010.6.11
148,en.3.380.380.2007.7.17
148,en.15.184.146.2010.5.30
148,en.15.202.269.2007.8.14
148,en.2.260.104.2009.4.29
148,en.13.26.485.2009.11.11
148,en.15.247.496.2008.3.4
148,en.3.348.349.2010.2.10
148,en.15.181.237.2010.5.19
148,en.3.349.58.2010.2.11
148,en.2.271.250.2009.7.8
148,en.15.71.97.2008.6.12
148,en.3.357.336.2010.4.5
148,en.15.67.341.2008.5.19
148,en.15.121.54.2009.4.27
148,en.3.360.304.2010.4.22
148,en.2.278.240.2009.8.24
148,en.2.263.191.2009.5.23
148,en.13.10.482.2009.7.29
148,en.3.373.399.2007.6.12
148,en.3.392.333.2007.9.21
148,en.2.264.86.2009.5.26
148,en.15.65.245.2008.5.7
148,en.15.59.79.2008.4.9
148,en.15.245.345.2008.2.26
148,en.15.139.371.2009.8.11
148,en.2.279.318.2009.8.28
148,en.3.412.62.2007.12.19
148,en.15.186.41.2007.5.30
149,en.15.167.10.2010.2.23
149,en.2.319.112.2010.6.4
149,en.15.92.120.2008.10.26
149,en.3.359.111.2010.4.19
149,en.3.354.479.2010.3.19
149,en.3.407.407.2007.11.23
149,en.15.113.441.2009.3.8
149,en.3.361.212.2010.4.30
149,en.3.406.347.2007.11.22
149,en.15.62.40.2008.4.21
149,en.3.350.336.2010.2.19
149,en.15.167.44.2010.2.23
149,en.15.113.264.2009.3.15
149,en.15.106.477.2009.1.22
149,en.3.357.208.2010.4.8
149,en.3.406.496.2007.11.20
149,en.3.361.178.2010.4.27
149,en.3.360.346.2010.4.22
149,en.15.86.180.2008.9.27
149,en.15.167.415.2010.2.25
149,en.15.155.9.2009.12.10
149,en.15.117.248.2009.2.24
149,en.3.414.32.2007.12.28
149,en.3.405.1.2007.11.13
149,en.15.125.495.2009.5.19
149,en.15.187.312.2007.6.3
149,en.3.333.369.2009.10.29
149,en.3.361.102.2010.5.1
149,en.2.282.149.2009.9.17
149,en.3.358.177.2010.4.11
149,en.2.281.239.2009.9.14
149,en.3.357.447.2010.4.5
149,en.15.156.49.2009.12.12
149,en.15.156.421.2009.12.15
149,en.15.132.368.2009.6.27
149,en.15.235.77.2008.1.19
149,en.3.407.31.2007.11.25
149,en.3.406.65.2007.11.21
149,en.15.92.45.2008.10.27
149,en.15.86.17.2008.9.24
149,en.15.80.89.2008.8.14
149,en.15.250.201.2008.3.14
149,en.15.220.115.2007.11.10
149,en.15.125.49.2009.5.21
149,en.2.291.275.2009.12.1
149,en.15.73.346.2008.6.24
149,en.2.309.154.2010.4.10
149,en.3.403.248.2007.11.6
149,en.2.279.277.2009.8.27
149,en.15.124.443.2009.5.15
150,en.15.162.63.2010.1.25
150,en.3.372.80.2007.6.8
150,en.3.357.247.2010.4.8
150,en.15.63.312.2008.4.24
150,en.15.161.376.2010.1.21
150,en.15.112.159.2009.3.16
150,en.15.73.2.2008.6.27
150,en.3.407.408.2007.11.25
150,en.3.343.13.2010.1.11
150,en.2.319.56.2010.6.3
150,en.2.298.6.2010.1.27
150,en.2.271.401.2009.7.8
150,en.15.116.456.2009.2.16
150,en.15.115.343.2009.2.15
150,en.13.41.313.2010.3.5
150,en.2.298.293.2010.1.29
150,en.2.275.253.2009.8.3
150,en.3.332.275.2009.10.16
150,en.15.147.33.2009.10.6
150,en.3.339.221.2009.12.8
150,en.15.73.305.2008.6.29
150,en.3.361.203.1970.1.1
150,en.3.333.339.2009.10.27
150,en.2.266.340.2009.6.9
150,en.15.128.341.2009.6.7
150,en.15.84.362.2008.9.12
150,en.15.241.356.2008.2.11
150,en.13.3.499.2009.6.13
150,en.15.209.321.2007.9.25
150,en.15.117.328.2009.2.24
150,en.15.109.354.2009.3.30
150,en.13.41.102.2010.3.3
150,en.2.296.82.2010.1.20
150,en.2.268.17.2009.6.18
150,en.15.167.194.2010.2.23
150,en.15.156.66.2009.12.12
150,en.15.250.280.2008.3.13
150,en.15.73.26.2008.6.28
150,en.3.347.493.2010.2.1
150,en.15.87.63.2008.9.29
150,en.15.151.336.2009.11.6
150,en.15.151.215.2009.11.1
150,en.15.86.409.2008.9.25
150,en.15.218.302.2007.11.2
150,en.15.203.377.2007.8.21
150,en.3.377.411.2007.6.28
150,en.3.322.482.2009.8.7
150,en.13.53.370.2010.5.13
150,en.15.89.328.2008.10.10
150,en.15.241.69.2008.2.11
151,en.15.88.340.2008.10.8
151,en.15.89.14.2008.10.10
151,en.15.132.397.2009.6.29
151,en.3.331.408.2009.10.12
151,en.15.88.452.2008.10.9
151,en.15.88.375.2008.10.6
151,en.15.88.278.2008.10.7
151,en.3.397.152.2007.10.12
151,en.15.147.290.2009.10.7
151,en.15.147.409.2009.10.5
151,en.3.397.344.2007.10.10
151,en.3.410.367.2007.12.7
151,en.15.147.201.2009.10.6
151,en.2.291.469.2009.12.6
151,en.15.64.14.2008.4.26
151,en.15.155.279.2009.12.10
151,en.3.396.335.2007.10.9
151,en.3.395.422.2007.10.2
151,en.3.343.474.2010.1.12
151,en.15.88.422.2008.10.8
151,en.3.392.268.2007.9.20
151,en.3.408.234.2007.11.28
151,en.2.268.275.2009.6.19
151,en.15.89.64.2008.10.13
151,en.15.190.332.2007.6.13
151,en.3.331.400.2009.10.9
151,en.2.258.470.2009.4.20
151,en.15.256.28.2008.4.8
151,en.3.410.481.2007.12.9
151,en.15.87.496.2008.9.30
151,en.15.155.59.2009.12.10
151,en.3.331.13.2009.10.9
151,en.3.331.165.2009.10.10
151,en.3.397.444.2007.10.12
151,en.3.331.157.2009.10.9
151,en.3.331.446.2009.10.12
151,en.3.333.398.2009.10.28
151,en.2.258.81.2009.4.16
151,en.3.398.187.2007.10.18
151,en.15.76.206.2008.7.17
151,en.3.397.278.2007.10.11
151,en.15.110.173.2009.3.24
151,en.3.331.180.2009.10.12
151,en.15.155.302.2009.12.10
151,en.15.212.350.2007.10.9
151,en.3.357.104.1970.1.1
151,en.15.88.58.2008.10.9
151,en.3.397.285.2007.10.11
151,en.3.347.306.2010.1.30
151,en.15.190.319.2007.6.14
152,en.15.62.78.2008.4.21
152,en.3.414.447.2007.12.27
152,en.15.66.350.2008.5.13
152,en.15.204.43.2007.8.26
152,en.15.194.80.2007.7.2
152,en.15.132.477.2009.6.28
152,en.2.283.312.2009.9.28
152,en.15.96.7.2008.11.20
152,en.3.363.168.2010.5.8
152,en.15.85.242.2008.9.18
152,en.15.210.294.2007.9.29
152,en.2.260.176.2009.4.29
152,en.3.349.209.2010.2.12
152,en.15.66.357.2008.5.8
152,en.15.84.18.2008.9.16
152,en.3.384.246.2007.8.7
152,en.3.406.496.2007.11.20
152,en.15.161.84.2010.1.21
152,en.15.102.285.2008.12.25
152,en.15.62.416.2008.4.19
152,en.3.329.154.2009.9.27
152,en.3.343.472.1970.1.1
152,en.15.228.333.2007.12.17
152,en.15.98.329.2008.11.29
152,en.3.382.18.2007.7.26
152,en.15.91.260.2008.10.22
152,en.2.266.140.2009.6.10
152,en.15.242.155.2008.2.13
152,en.15.227.366.2007.12.11
152,en.3.350.127.2010.2.20
152,en.15.202.397.2007.8.14
152,en.15.93.236.2008.11.4
152,en.15.186.320.2007.5.29
152,en.15.118.54.2009.4.8
152,en.15.186.161.2007.5.29
152,en.15.95.8.2008.11.12
152,en.15.75.393.2008.7.9
152,en.15.92.202.2008.10.29
152,en.15.105.444.2009.1.20
152,en.15.245.263.2008.2.26
152,en.15.154.113.2009.11.24
152,en.15.254.63.2008.3.28
152,en.15.220.468.2007.11.7
152,en.15.88.97.2008.10.4
152,en.15.128.320.2009.6.5
152,en.3.417.332.2008.1.9
152,en.3.410.287.2007.12.9
152,en.3.400.148.2007.10.26
152,en.3.380.68.2007.7.16
152,en.3.376.209.2007.6.26
153,en.2.268.1.2009.6.21
153,en.2.277.26.2009.8.18
153,en.15.102.470.2008.12.25
153,en.13.27.359.2009.11.20
153,en.3.356.469.2010.3.30
153,en.2.260.296.2009.4.30
153,en.15.86.478.2008.9.24
153,en.13.8.301.2009.7.14
153,en.15.74.162.2008.7.3
153,en.13.10.419.2009.7.28
153,en.2.282.475.1970.1.1
153,en.15.72.109.2008.6.21
153,en.15.95.54.2008.11.11
153,en.3.333.230.2009.10.28
153,en.2.281.385.2009.9.9
153,en.15.240.305.2008.2.7
153,en.3.401.48.2007.10.31
153,en.3.410.270.2007.12.7
153,en.15.132.109.2009.7.1
153,en.3.407.447.2007.11.28
153,en.2.289.199.2009.11.14
153,en.15.188.424.2007.6.6
153,en.2.275.275.2009.8.1
153,en.3.332.295.2009.10.17
153,en.3.326.90.2009.9.2
153,en.15.117.436.2009.2.24
153,en.15.167.433.2010.2.22
153,en.15.128.97.2009.6.7
153,en.3.326.56.2009.9.6
153,en.15.72.150.2008.6.19
153,en.2.279.303.1970.1.1
153,en.2.275.261.2009.8.2
153,en.3.408.86.2007.11.30
153,en.15.239.207.2008.2.5
153,en.15.154.336.2009.11.23
153,en.15.90.350.2008.10.19
153,en.15.151.93.2009.11.2
153,en.15.132.355.2009.6.26
153,en.15.151.274.2009.11.6
153,en.15.238.111.2008.1.28
153,en.15.95.308.2008.11.11
153,en.3.354.334.2010.3.21
153,en.3.347.421.2010.2.3
153,en.15.202.324.2007.8.16
153,en.2.311.122.2010.4.26
153,en.2.275.10.2009.8.4
153,en.15.98.371.2008.11.26
153,en.3.403.213.2007.11.4
153,en.3.380.435.2007.7.17
153,en.3.329.14.2009.9.23
154,en.15.181.68.2010.5.19
154,en.3.379.384.2007.7.10
154,en.3.381.110.2007.7.20
154,en.15.68.434.2008.5.25
154,en.3.356.226.2010.3.30
154,en.15.220.316.2007.11.7
154,en.15.96.369.2008.11.17
154,en.15.68.302.2008.5.26
154,en.15.67.40.2008.5.18
154,en.3.356.324.2010.4.2
154,en.2.262.308.2009.5.13
154,en.15.181.429.2010.5.17
154,en.3.379.8.2007.7.11
154,en.15.92.14.2008.10.27
154,en.15.155.375.2009.12.8
154,en.15.78.246.2008.8.1
154,en.2.281.8.2009.9.13
154,en.15.87.290.2008.9.29
154,en.15.70.289.2008.6.9
154,en.15.67.77.2008.5.18
154,en.15.92.209.2008.10.27
154,en.3.405.126.2007.11.13
154,en.15.235.188.2008.1.20
154,en.15.225.462.2007.12.5
154,en.15.167.100.2010.2.26
154,en.3.332.389.2009.10.20
154,en.15.66.332.2008.5.13
154,en.13.1.500.2009.5.31
154,en.15.114.19.2009.3.5
154,en.15.85.106.2008.9.18
154,en.15.77.220.2008.7.30
154,en.15.76.259.2008.7.20
154,en.15.76.17.2008.7.22
154,en.15.186.163.2007.5.28
154,en.3.417.77.2008.1.10
154,en.3.417.302.2008.1.11
154,en.2.262.380.2009.5.11
154,en.15.86.254.2008.9.27
154,en.15.254.362.2008.3.28
154,en.3.407.135.2007.11.28
154,en.3.329.383.2009.9.21
154,en.15.77.293.2008.7.24
154,en.15.215.46.2007.10.22
154,en.15.106.235.2009.1.27
154,en.15.186.62.2007.5.29
154,en.3.355.274.2010.3.23
154,en.15.201.497.2007.8.13
154,en.15.84.311.2008.9.12
154,en.15.220.248.2007.11.8
154,en.15.77.336.2008.7.30
155,en.15.210.495.2007.9.27
155,en.15.98.52.2008.11.29
155,en.15.135.287.2009.7.20
155,en.13.51.414.2010.5.3
155,en.15.98.50.2008.11.28
155,en.3.353.80.2010.3.14
155,en.15.135.202.2009.7.16
155,en.15.98.336.2008.11.29
155,en.15.98.105.2008.11.27
155,en.15.100.101.2008.12.14
155,en.15.179.105.2010.5.6
155,en.2.263.53.2009.5.25
155,en.15.83.92.2008.9.5
155,en.2.291.295.2009.12.6
155,en.3.326.9.2009.9.4
155,en.15.98.294.2008.11.28
155,en.15.181.68.2010.5.19
155,en.15.250.213.2008.3.12
155,en.15.99.77.2008.12.6
155,en.15.99.423.2008.12.4
155,en.15.128.69.2009.6.3
155,en.15.104.263.2009.1.6
155,en.3.349.131.2010.2.15
155,en.15.98.250.2008.11.29
155,en.13.51.113.2010.5.3
155,en.15.123.225.2009.5.10
155,en.15.98.466.2008.11.29
155,en.15.154.454.2009.11.26
155,en.2.275.201.2009.8.6
155,en.3.388.9.2007.8.30
155,en.3.388.144.2007.8.30
155,en.3.349.484.2010.2.14
155,en.15.98.330.2008.11.28
155,en.15.161.425.2010.1.20
155,en.15.98.167.2008.11.27
155,en.3.353.429.2010.3.13
155,en.15.209.348.2007.9.26
155,en.15.100.203.2008.12.12
155,en.13.51.305.2010.5.3
155,en.2.296.82.2010.1.20
155,en.15.98.375.2008.11.27
155,en.15.105.69.2009.1.13
155,en.2.289.480.2009.11.15
155,en.15.98.113.2008.11.27
155,en.15.98.148.2008.11.27
155,en.15.98.75.2008.12.1
155,en.15.210.174.2007.9.29
155,en.15.147.468.2009.10.2
155,en.15.98.273.2008.12.1
155,en.15.98.417.2008.11.27
156,en.3.359.317.2010.4.19
156,en.15.86.151.2008.9.27
156,en.15.139.9.2009.8.12
156,en.15.119.25.2009.4.10
156,en.3.359.232.2010.4.19
156,en.13.41.172.2010.3.5
156,en.3.352.48.2010.3.6
156,en.15.147.50.2009.10.6
156,en.3.398.2.2007.10.18
156,en.13.41.93.2010.3.1
156,en.3.360.327.2010.4.26
156,en.13.8.106.2009.7.15
156,en.15.75.28.2008.7.14
156,en.15.243.412.2008.2.19
156,en.3.363.493.2010.5.10
156,en.3.360.275.2010.4.26
156,en.2.291.482.2009.12.4
156,en.2.291.48.2009.12.3
156,en.15.130.374.2009.6.16
156,en.15.251.458.2008.3.18
156,en.15.246.475.2008.2.29
156,en.2.289.262.2009.11.17
156,en.13.26.99.2009.11.11
156,en.3.353.186.2010.3.12
156,en.15.240.185.2008.2.7
156,en.15.254.349.2008.3.27
156,en.15.108.383.2009.2.2
156,en.15.240.472.2008.2.8
156,en.15.110.429.2009.3.25
156,en.3.361.402.2010.4.27
156,en.2.309.334.2010.4.10
156,en.2.258.130.2009.4.22
156,en.15.242.65.2008.2.14
156,en.15.114.397.2009.3.4
156,en.3.401.303.2007.10.30
156,en.3.398.330.2007.10.16
156,en.2.260.440.2009.4.29
156,en.15.92.425.2008.10.26
156,en.15.70.41.2008.6.8
156,en.15.246.124.2008.2.28
156,en.15.242.402.2008.2.15
156,en.15.242.186.2008.2.15
156,en.15.220.41.2007.11.7
156,en.15.172.253.2010.3.28
156,en.15.162.282.2010.1.22
156,en.15.136.33.2009.7.26
156,en.3.357.191.2010.4.9
156,en.3.360.335.2010.4.23
156,en.3.356.34.2010.3.29
156,en.15.242.306.2008.2.13
157,en.3.373.274.2007.6.12
157,en.15.63.217.2008.4.25
157,en.3.361.320.2010.4.29
157,en.3.382.316.2007.7.28
157,en.15.209.257.2007.9.26
157,en.15.111.387.2009.3.17
157,en.13.31.349.2010.1.1
157,en.15.209.13.2007.9.19
157,en.3.400.63.2007.10.24
157,en.3.326.474.2009.9.3
157,en.2.309.260.2010.4.10
157,en.2.291.224.2009.11.28
157,en.15.245.340.2008.2.25
157,en.15.209.307.2007.9.19
157,en.15.160.190.2010.1.14
157,en.15.156.21.2009.12.16
157,en.13.25.310.2009.11.8
157,en.2.311.231.2010.4.26
157,en.15.117.171.2009.2.22
157,en.15.167.261.2010.2.24
157,en.3.360.405.2010.4.26
157,en.15.83.92.2008.9.5
157,en.15.71.165.2008.6.17
157,en.15.204.89.2007.8.26
157,en.3.398.236.2007.10.18
157,en.15.162.272.2010.1.23
157,en.3.380.176.2007.7.18
157,en.15.202.248.2007.8.16
157,en.3.382.153.2007.7.29
157,en.3.354.497.2010.3.19
157,en.15.192.249.2007.6.21
157,en.15.212.102.2007.10.5
157,en.3.380.466.2007.7.16
157,en.3.347.322.2010.2.3
157,en.3.329.285.2009.9.27
157,en.15.62.216.2008.4.21
157,en.15.215.54.2007.10.22
157,en.15.210.152.2007.9.27
157,en.15.103.307.2009.1.4
157,en.15.75.88.2008.7.14
157,en.3.373.371.2007.6.9
157,en.15.156.2.2009.12.13
157,en.15.93.403.2008.11.3
157,en.15.109.247.2009.2.8
157,en.15.245.114.2008.2.25
157,en.3.380.216.2007.7.18
157,en.15.59.79.2008.4.9
157,en.15.215.88.2007.10.23
157,en.15.188.263.2007.6.5
157,en.2.268.95.2009.6.17
158,en.2.283.337.2009.9.29
158,en.3.400.215.2007.10.24
158,en.15.236.384.2008.1.23
158,en.15.77.411.2008.7.28
158,en.15.249.243.2008.3.12
158,en.13.59.404.2010.6.8
158,en.3.398.366.2007.10.18
158,en.15.73.36.2008.6.27
158,en.15.110.101.2009.3.27
158,en.15.206.369.2007.8.31
158,en.15.255.304.2008.4.5
158,en.3.381.101.2007.7.23
158,en.15.60.360.2008.4.12
158,en.13.27.192.2009.11.20
158,en.15.252.206.2008.3.20
158,en.15.72.402.2008.6.20
158,en.15.241.473.2008.2.11
158,en.15.102.377.2008.12.26
158,en.13.27.254.2009.11.20
158,en.15.68.161.2008.5.25
158,en.15.234.69.2008.1.15
158,en.13.53.484.2010.5.13
158,en.2.275.226.2009.8.4
158,en.3.331.399.2009.10.11
158,en.3.410.46.2007.12.9
158,en.3.388.242.2007.8.30
158,en.3.355.218.2010.3.23
158,en.3.348.318.2010.2.9
158,en.3.347.251.2010.2.2
158,en.2.275.444.2009.8.6
158,en.2.258.99.2009.4.18
158,en.15.96.335.2008.11.18
158,en.15.85.217.2008.9.22
158,en.15.71.440.2008.6.16
158,en.15.252.90.2008.3.21
158,en.15.215.474.2007.10.22
158,en.15.201.150.2007.8.13
158,en.15.187.122.2007.5.30
158,en.15.162.464.2010.1.24
158,en.15.160.302.2010.1.14
158,en.15.116.18.2009.2.17
158,en.15.110.121.2009.3.27
158,en.15.78.150.2008.8.4
158,en.15.85.95.2008.9.17
158,en.15.113.130.2009.3.15
